id	other_income
410087101	0
310268101	0
210397102	0
370182105	0
420314104	0
410520101	0
312363101	0
410984106	0
312517104	0
610042105	0
420322102	10000
110033101	0
441689101	0
411680101	0
320250102	0
510863102	0
370513101	0
410295102	0
411496102	0
510112101	0
210894101	0
411688101	0
330082103	0
411734103	0
621408102	0
360167101	0
621202101	0
210056101	0
340234102	0
620579104	0
130036101	5000
620354101	0
130781431	0
410159101	0
510921104	0
440888103	0
510352102	0
411712103	0
210270103	0
410909102	0
621550102	0
440634103	0
510790104	0
411219431	12000
411317102	0
610024102	0
211241103	0
130528102	0
140314102	0
610027101	0
130516102	0
441742101	0
620795102	0
621772102	0
230097101	0
411222102	0
312179101	0
610324101	0
330080101	0
610045102	0
510651105	0
530181101	0
420072101	0
420019103	0
411206110	0
411108103	0
620212101	0
441417102	0
312479101	0
420026101	0
230200102	0
120063102	0
510529105	0
430117101	0
130034103	0
621465103	0
430316102	0
440446104	0
411227102	0
420385102	0
411217102	0
311483102	0
411223105	0
411115101	0
210473104	0
520098102	0
620168102	0
450326101	0
440401101	0
211891102	0
440349104	0
620105103	0
610209102	0
430572102	0
370132104	0
530007102	0
411223431	0
411211102	0
621022107	0
520218104	0
450359102	0
410931101	0
510900101	0
110165102	0
410022101	0
211817102	0
440392102	0
510911105	0
312063102	0
130579431	0
220064102	0
500182101	0
130809102	0
420025101	0
211758101	0
312326105	0
140357102	0
130726102	0
410941501	3200
410351101	0
310016101	0
210879103	0
440262101	0
410778101	0
211198102	0
130211105	0
360048101	0
510981101	0
410914102	0
420008101	0
411009102	0
410287101	500
411031101	0
230353103	0
411027102	0
110118102	0
410755104	0
510188531	0
211902103	0
411021104	0
620408101	0
411572101	15000
440342101	0
370250101	0
520506103	0
410060431	0
430037102	0
621488104	0
620390103	0
411026103	0
140777101	30000
230193101	0
450235102	0
511007101	0
510399101	0
140117103	0
230287102	0
620218104	0
420411101	0
411003102	20000
220213104	0
621247104	0
510316102	0
440555101	0
330038102	0
150317501	0
410775101	0
410943501	0
130714102	0
420310104	0
420047104	0
520531102	0
410943101	10000
411782101	0
620215104	0
420273101	0
510801101	0
510856501	0
441959431	0
210859103	0
621718104	0
410343105	0
210809101	0
311599531	0
520094101	0
440583103	0
620848102	0
621807103	0
441036103	0
420487102	0
441919101	0
430456102	0
211441102	0
340124101	0
312076102	0
120032101	0
411008101	0
130164102	0
620787101	0
520467101	0
510666431	0
350096101	0
330005103	0
621191102	0
440274102	0
211801104	0
510343106	0
220180102	0
350187101	0
320018106	0
220008102	20000
256368503	0
441986102	0
530036101	0
620793104	0
410937104	0
411651101	0
211516101	0
230026104	0
430360101	0
320197101	0
530350101	0
140587101	0
120058103	0
360291431	0
620912102	0
230561102	0
621646105	0
230551102	0
411006103	0
410584104	0
130027107	0
620023101	0
410734101	0
620878101	0
410117101	0
130658101	0
350107104	0
410321102	7000
320060102	0
211463101	0
620305102	0
211556102	0
220008103	0
310105101	0
210122104	0
311105102	0
130301102	5000
230014103	0
411029104	0
370540103	0
130189102	0
230449101	0
110031103	0
320294103	0
370439102	5000
130222102	0
140479102	0
530040102	9000
620287102	0
420062101	0
420027103	0
312516101	0
211533103	0
410830101	0
370177101	0
220333101	0
130063101	0
140525103	0
411234103	0
320102101	0
520542102	0
520427102	0
411852102	0
510004102	0
440495101	0
310400101	0
520301102	2000
210314101	0
411702102	0
320026102	0
111065501	0
621692104	0
430339102	0
130789104	0
441004105	0
510244101	0
441366103	0
411836102	0
360053101	0
420315102	0
610015103	0
530280108	0
370005102	0
530085102	0
130417103	0
220318102	0
140311103	0
230581102	0
411702101	0
440590106	0
620907101	0
311814501	0
310942102	0
411851104	0
410822103	0
130027104	0
420017102	0
211397102	0
450273101	0
130859105	0
621331104	0
312170101	0
440437102	10000
411837101	0
140342102	0
411848531	0
510053102	0
130126101	0
311669101	0
411836101	0
621139101	20000
411663102	0
430585101	0
621204102	0
430024102	0
211835102	0
440635103	0
211799103	0
420056102	0
211212102	0
441095105	0
211870102	0
420072501	0
370739102	0
320232102	0
510853101	0
420004101	0
130636102	0
450260101	0
610249102	0
130722103	2800
312270101	0
340114101	0
441203103	0
500375107	0
311921102	0
621639102	0
211361102	0
130184102	0
620063102	0
430447101	0
621475104	0
420055102	0
510056103	0
340082101	0
370375102	0
510148102	0
411312101	0
411121101	0
441576104	17000
211907102	0
621640105	0
411745102	0
411826102	0
420415102	0
520565101	0
410506106	0
312230101	0
350201101	0
312194431	0
370344102	0
441828102	0
210014101	0
510607101	0
620766533	0
130314101	0
510222102	0
440788102	0
230007101	0
311755101	0
620952102	0
520332101	0
450221102	0
410204101	0
340330102	0
211531101	0
510895102	0
530006101	0
520424101	0
130867101	0
500167101	0
130089101	0
411660103	2300
411227103	0
510971101	0
420012102	0
411663101	0
120091103	0
440151102	0
410827105	0
411840102	0
500321531	0
510625101	0
530303102	0
370256103	0
430496103	0
411031104	0
420004102	0
266335501	0
130310102	0
411655104	0
450204101	0
420016104	0
230422101	0
330067101	0
620570102	0
620453102	0
620917102	0
360013106	0
411654103	0
340367102	0
320014105	0
220344101	0
210943101	0
430510102	1000
411069101	0
621307101	13000
411655102	0
620362102	0
410515101	0
420329101	0
130935106	0
340014101	0
520221102	0
211360101	0
411662106	0
220329102	0
510114102	0
330101104	0
411645101	0
441760431	0
411671101	0
621579101	0
520423102	0
530131104	0
210323101	0
440805102	0
130437101	0
411007105	0
440186105	0
410650109	0
510611102	0
441979106	0
130849102	0
340334104	0
350070431	0
411648103	0
430725101	0
210321101	0
140065104	16000
411662101	0
520523101	0
620628103	0
620909104	0
610001102	0
330033104	0
420118104	0
510661101	0
330255102	0
310073102	0
410888104	0
410893102	0
360256101	0
211643532	30000
370097102	16000
410858109	0
510835102	0
450335531	0
620721101	0
411112101	0
411066101	0
621609101	0
140164532	0
620097104	0
620305101	0
410656104	0
130911104	0
330080102	0
230585102	0
441586103	0
410889103	0
520108101	0
530430108	0
520274102	0
411463103	0
621468501	0
350036105	0
311726102	0
211786101	0
130465101	0
140221105	0
621701101	0
210254101	0
140586101	0
620310102	0
530192102	0
621743531	0
410860102	0
220199103	0
230394432	0
441995104	0
441112101	0
211158101	0
211537102	0
621765101	0
520451102	0
440867105	0
410896102	0
311891501	0
370669431	0
620863101	0
610019102	0
211816103	0
620950102	0
621323104	0
210839103	0
620942104	0
441382102	0
211542104	0
411796102	0
411877101	0
340253102	0
411153102	0
620843105	0
621614101	0
210808102	0
130319101	0
210584531	0
370052102	0
620579103	0
520046101	0
210866101	25000
420014101	2000
140019101	0
610343103	0
410945103	0
411800101	0
510998106	0
411721102	0
441099105	0
621095102	0
211820102	0
220157101	0
340155102	0
330169101	0
410190102	0
441932104	0
210090501	0
441678104	0
430281431	0
510015101	0
210738101	0
510883101	0
520198105	0
410937102	0
410242104	0
311774103	0
510407103	0
370288101	0
210402101	0
411175106	0
370475102	0
411672103	0
610202101	0
411716101	0
410155101	0
430187102	0
450354101	0
620966101	50000
360157101	0
140069103	0
230475101	0
610302102	0
220344102	0
610321104	0
610101104	0
621246105	0
211457101	0
312194101	0
130479103	30000
410171501	0
410153101	0
220060101	0
370370102	0
420324102	0
410957101	0
410167106	0
441306103	0
140651102	0
140547101	0
621616101	0
620240101	0
410290101	0
510644101	0
410172101	0
420335102	0
530223102	0
440650104	0
530417101	0
311971104	0
411131532	0
130005101	0
370329102	0
520039431	0
310352101	0
320111105	0
211308103	0
370483101	0
621208104	0
370308103	0
211076102	0
410149103	0
410165102	0
410146102	0
411735101	0
210830501	0
410163103	0
520509103	0
510623101	0
360312103	0
410165101	0
230603102	0
311765101	0
410423101	0
410995102	0
410146103	0
621849106	0
621760101	0
311282103	0
140164531	0
310946101	0
130012101	0
410157104	0
440099101	0
210451101	0
350199105	0
211533105	0
420413531	0
210138102	0
410145102	0
420301101	0
410172105	0
440631102	0
610327101	0
340172101	0
140559101	0
312336101	0
450186101	0
510391101	0
441139104	0
440640102	0
340053102	0
621608103	0
620300102	0
440594103	0
410433103	0
411392103	0
312313103	0
621834102	0
440637104	0
621041101	0
620554104	0
411399101	0
411391102	0
130833102	0
311693102	0
620286101	0
411406101	0
430723102	0
210416102	0
530069102	0
510379106	0
420347101	0
610084102	0
411399102	0
140032102	0
411461101	0
350075110	0
510044104	0
230376101	0
620414102	0
410633102	0
211513105	0
530430105	0
210594103	0
621360102	0
411412102	0
450165104	0
430507102	0
320364102	0
441097102	0
130715431	0
360047103	0
360171102	0
621341102	0
211436101	0
440782105	0
440841101	0
441018101	0
420339531	0
210080501	0
411737531	0
410764102	0
420402103	0
370684104	0
130715103	0
110040103	0
210713101	0
530057103	0
130215101	0
410007102	0
410021102	0
411038104	0
530205104	0
440932104	0
211065101	0
130543102	0
410139502	0
511004103	0
356290431	0
410914101	0
130601101	0
220139103	0
420027101	0
620948103	0
411445101	0
621742531	0
211356102	0
211580101	0
441604102	0
620905104	0
440331103	0
410829102	0
311670103	0
440327101	0
230042101	0
312363102	0
410822104	0
411638102	0
530202101	0
210734101	0
510498101	0
441007103	0
140184102	0
441845102	0
140077101	0
230422102	0
621274103	0
410114106	0
350173101	0
220091104	0
410113103	0
620417101	0
530454102	0
410018102	0
350098104	0
350033104	0
210739101	0
411069102	0
130281101	0
530422103	0
621242104	0
411137101	0
450318102	0
441662102	0
410986101	0
140560102	0
211064102	0
130032104	0
370449102	0
311731101	0
229166505	0
311872101	0
410953103	0
410993105	0
230166103	0
211494104	0
410993102	0
410509101	0
430268531	0
620991103	0
610025101	0
130428101	0
220102103	0
440026101	0
500230104	0
360290105	0
370754101	0
441309107	0
520021101	0
410981105	0
210389101	0
530275101	0
370714103	0
620142103	0
110009102	0
420325102	0
441971101	0
130700101	0
441598102	0
410965104	0
410998102	0
310058101	0
530377102	10000
610200431	0
311701104	0
441938104	0
230354103	0
210616102	0
211824101	0
320372104	0
530443103	0
130217101	0
370547102	0
621714101	0
350023105	0
311701102	0
140838103	0
370301102	0
130694103	0
278358501	0
621727102	0
410366102	0
610220102	0
211812103	0
410968431	0
140493102	0
410982108	0
230167101	0
420347102	0
410998101	0
411834101	0
410827108	0
230353104	0
620705103	0
620732102	0
230224102	0
410979101	0
330279103	0
420020104	0
410519103	0
220158101	0
211432104	0
530165102	0
510604102	0
310832102	0
140122103	0
420253103	0
440662102	0
450253101	0
210767103	0
420289104	0
360339102	0
410264101	0
211776104	0
340188102	0
410973101	0
441583102	0
312390101	0
360191101	0
440348102	0
100453431	0
360248102	0
610061102	0
130104101	0
230220101	0
411262101	0
410573101	0
410982109	0
410964101	0
620925102	0
130158102	0
310279102	0
330242101	0
530089101	0
430732104	0
340014104	0
410315502	0
410484102	0
621122103	0
500265102	0
420316103	0
350085102	0
410965103	0
211338104	0
621790102	0
510847105	0
621342108	0
311806102	0
410460431	0
530384103	0
410980102	0
130449102	4000
211408106	0
620071103	0
211748101	0
312486102	0
411716104	0
370542103	0
621088101	0
621182103	0
410223431	0
140794101	0
450177104	0
410993101	0
440427103	1400
370298101	0
440483102	0
320004101	0
441039103	0
410960101	0
210479102	0
140168102	0
510104103	23000
441079102	0
130487101	0
130546102	0
110717501	0
370329101	0
411575103	0
620865101	0
441627103	0
230538103	0
411550102	0
621368102	0
411538101	0
411147103	0
140350104	0
140631101	0
320056102	0
411568103	0
441093102	0
410182105	0
411547103	0
130197103	0
310048101	50000
430385101	0
311167103	0
520221101	0
420323102	6000
411552101	0
330290102	0
312182101	0
411525104	0
410950431	0
330323101	0
411563102	0
411565107	0
370692102	0
411160102	0
621488102	0
411545103	0
411738102	0
220279102	0
110081104	0
411556101	0
411562102	0
430408102	0
441264104	0
594944501	0
621088102	0
140158533	0
140088104	0
411567103	0
130131101	0
411292105	0
210425101	0
410223104	0
230113101	0
410505101	0
278962501	0
411579104	0
440905101	0
411547101	0
144884501	0
370410103	0
340233101	0
370313101	0
441220101	0
610182101	0
411532104	0
510528103	0
411270102	0
240023503	0
370326101	0
370081102	0
411577102	0
420028103	0
411555101	0
510879103	0
411075431	0
310787431	0
311967102	0
350113105	0
620898101	0
210273101	0
410386102	0
510630101	0
411540101	0
411573102	0
210921101	0
230026101	0
621700103	0
220111102	0
610140101	0
350217101	0
440405102	0
130658104	0
411565102	0
130907103	0
140157101	0
410185101	0
520516102	0
320390102	0
410628431	0
211621102	0
330340104	0
211156103	0
411558102	0
140088103	0
530259101	0
211490103	0
610315105	0
411579102	0
620793103	0
530406104	0
220228102	0
411562101	0
411566102	0
441467102	0
621088104	0
411284101	0
620330431	0
370700101	0
310273101	0
410220103	0
410779101	0
621095101	20000
110113102	0
320143101	0
310294104	0
410552103	0
430604102	0
410591101	0
410551101	0
130899105	0
310036102	0
410587101	0
621256105	0
621189103	0
450042102	0
311956104	0
410484431	0
411426101	0
330052103	0
440604104	0
441329101	0
330054101	0
450219103	0
500289101	0
210515101	0
320055101	0
312482102	0
410482102	0
130483101	0
620707103	0
410592104	0
140097101	0
130391105	0
410893104	0
510120103	0
410834104	0
210331101	0
510223102	20000
620495102	0
410579104	0
440062101	0
410552101	0
520362102	0
130641101	0
620579101	0
220010102	0
510951101	0
370328102	0
410557103	0
411289103	0
130512103	0
311560102	0
340323105	0
620625103	0
410586431	0
130820101	0
310008101	0
320358104	0
430264103	0
370498104	0
320118431	0
211620104	0
130286101	0
621564105	0
440600104	0
430250102	0
140195101	0
311725101	0
430382103	0
450225102	0
140628101	0
311891104	0
340313101	0
340048103	0
520321101	0
410043101	0
311979102	0
330021101	0
621017101	0
140490105	0
429330431	0
440744103	0
340002102	0
410491102	0
410563101	0
410590101	0
130746103	0
411883102	0
410502104	0
510018432	0
340172103	0
441931103	0
311733102	60000
410586103	0
370394103	0
621419102	0
211824102	0
610210104	0
320203101	0
510095103	0
430535101	0
441471101	0
410582101	0
312504101	0
441739101	0
140784101	0
410057101	0
520192103	0
210755101	0
211656102	0
140663102	0
110033103	0
410046101	0
441321102	0
410058101	0
410134101	0
410142101	0
140047103	0
140715104	0
140074102	0
411291104	0
411289102	0
441091105	0
410047101	0
410046431	0
340365103	0
410137101	0
410062101	0
320276101	0
211534101	0
411036103	0
410059102	0
140641101	0
441604101	0
441871531	0
410070101	0
411096105	0
410142108	0
410680101	0
410144101	0
411121102	0
620872103	0
621274101	0
211197102	0
410138101	0
420072103	0
311911103	0
510394105	0
211895105	0
620942101	0
621162103	0
441164101	0
410455102	0
416473432	0
410848102	0
411615102	0
410043103	0
411844101	0
410668102	0
210855101	0
320054102	0
620948101	0
520044104	0
411197103	0
411446101	0
510132101	0
441814107	0
510896102	0
410060103	0
130325102	0
410144104	0
430648102	0
441309102	0
410138103	0
620002104	0
440494102	0
130939104	0
441080102	0
211800101	0
130894105	0
103924503	0
340114102	0
211809101	0
310791101	0
411334104	0
370483102	0
410244105	0
450237101	0
520192101	0
411289101	0
312316101	0
370017102	0
410143101	0
511042102	0
211400101	0
410056101	0
411638104	0
210115104	0
621740531	0
410809101	0
370477102	0
500004102	0
450141501	0
211013103	0
410449105	0
410130106	0
510656102	0
230550103	0
210130104	0
370328101	0
410108103	0
330035101	0
110108101	0
621690103	0
311577101	0
530161102	0
310801103	0
410721106	0
410152101	0
410082102	0
440548103	0
360068102	0
410824431	0
410084103	0
410355102	0
211665101	0
440694101	0
210862101	0
450325103	0
716074431	0
310427102	0
410891101	0
620631101	0
610146101	0
530125101	0
410080101	0
340244101	0
370377101	0
410034102	0
620087101	0
500261531	0
430391101	0
130721104	0
530095102	0
340332105	0
360062101	0
410198101	0
410086101	0
320154102	0
410240103	0
312531102	0
410157105	0
441650102	0
311338101	0
620641102	0
520301101	2000
610163104	0
370123431	0
320124104	0
610139104	0
320119103	0
410491101	0
430464103	0
140486104	0
120035101	0
311942102	0
140511102	0
230519105	0
140490431	0
410637104	0
440974102	0
621215101	0
310760101	0
130894101	0
621561103	0
510497106	0
340080103	0
340157103	0
621754105	0
410429101	0
450363102	0
621743102	0
411490101	0
500238104	36000
310808101	0
610091103	0
310869103	0
140222105	0
210834102	0
130833101	0
410646101	0
410656103	0
410649103	15000
311488102	0
370426101	0
370379102	0
440318101	0
530291102	0
230071102	0
320276102	0
411766101	0
312231103	0
370108101	0
211718101	0
370509102	0
510998101	0
441839102	0
441893107	0
410647104	0
410812104	0
410723101	0
140392101	0
211780105	0
621019101	0
311441102	0
410645102	0
440507104	0
410404101	0
410650101	0
411574101	0
340340103	0
360184431	0
411800531	0
420390101	0
230222102	0
510074431	0
210624102	0
500237101	0
410622101	0
510824102	0
410663106	0
520363103	0
410630101	0
621546105	0
311802102	0
410674102	0
410655101	0
130078105	0
320076102	0
210314431	0
312062101	0
510847103	0
621022104	0
530454103	0
440382531	0
410471103	0
420055101	0
520417102	0
230384104	0
440878102	0
211937106	0
411496104	30000
140867101	0
230509103	0
411495101	0
410846103	0
330342101	0
510524104	0
410846104	0
520500101	0
520381101	0
140195102	0
211679101	0
211900101	0
340197101	0
370345102	600
620826102	0
260468501	0
621061103	0
130707431	0
310826101	20000
411627101	0
491991431	0
410660101	0
411469101	0
411088102	0
110135102	0
440406431	0
520469102	0
340197104	0
370333102	0
440335102	0
410942103	0
410174102	0
411491101	0
320236102	0
411474102	0
360014101	0
411487103	0
140338104	0
410694104	0
312421102	0
310821102	0
420344102	0
520494101	0
430527101	0
130725101	0
620259102	0
130858104	0
350083101	0
311732101	0
130022105	0
210538104	0
410208104	0
410718102	0
370536102	0
370778101	0
510935101	0
510528101	0
410263102	0
140679101	0
410335101	0
430566101	0
230501102	0
441007102	0
340024101	0
220062102	0
510220101	0
410717103	0
211355101	0
610231102	0
230067101	0
411814102	0
410420103	0
410693102	0
310183101	0
410689105	0
410710101	0
620857101	0
350095101	0
450172101	0
410692102	0
130517103	0
410706102	0
621543102	0
441291101	0
330123101	0
350013102	0
411141101	0
410368101	0
530280106	0
287661501	0
370683102	0
620787102	0
130499102	0
410949103	0
510145431	0
410329103	0
130213101	0
130893105	0
312224101	0
473386431	0
311704105	0
130531102	0
510202102	0
500151101	0
230426103	0
410287102	5000
530130106	0
211210103	0
230595102	0
530297102	0
230310101	0
130750103	0
311702101	0
410355103	0
620559102	0
140784102	0
211952103	0
211277102	0
130492102	0
411582101	0
149709501	0
140850103	0
310829102	0
231252501	0
530272531	1500
410656108	0
410164103	0
370111103	0
510591501	0
370577102	0
450104105	0
410330105	0
410267103	0
311373102	0
440613102	0
410264102	0
420314101	0
410907103	0
441001101	0
530347101	0
370414101	0
440793101	0
410347101	0
410331531	0
440339103	0
442000501	0
210176102	0
420270533	0
360055103	0
440513102	0
312111101	0
311774104	0
320018103	0
410898101	0
211024431	0
410249103	0
310136101	0
330014101	0
450100103	0
520028108	0
210345103	0
140145102	0
430338102	0
410827113	0
140847531	0
230221102	0
340105107	0
210391101	0
140199101	0
440897104	0
410887104	0
140148102	0
220268101	0
410527106	0
621612101	0
410235103	0
130030102	0
411020101	0
211751102	0
130523102	0
360331102	0
350062101	0
610208101	0
520369101	0
410913103	0
520465106	0
220282102	0
210177531	0
441528103	0
230092103	0
510987101	0
620431102	0
441058104	0
440283101	0
330215101	0
311173102	0
120109101	0
441587103	0
510499101	0
440744104	0
320350103	0
520275102	0
411081103	0
520468102	0
370040101	0
620065102	0
370739432	0
620328101	0
370152102	0
410854105	0
140516104	0
410872401	0
211780103	0
360322101	0
210522102	0
312511101	0
440469103	0
130566101	0
120031102	0
370461103	0
410845101	0
530280101	0
530327101	0
440762103	0
620038103	0
620563102	0
441699102	0
440730104	0
120089102	0
370198102	0
620199103	0
211953102	0
520573531	0
621282103	0
130710102	0
370488103	0
621335104	0
410819105	0
440129101	0
340030101	0
530393103	0
130514101	0
621268101	0
510886101	0
230428103	0
210235101	0
420261101	0
520315101	0
411021106	0
440721102	0
410907101	0
621698101	0
188286501	0
230427101	0
311230102	0
140128101	0
370093102	0
410918101	0
530289431	0
440644104	0
130490106	0
410855103	0
410910102	0
130104104	0
621699104	0
154360503	0
530179101	0
510034531	0
620018102	0
340088102	12400
130643101	0
410870101	0
410838102	0
230268102	0
140253102	0
340038102	0
210864101	0
210751107	0
410810109	0
441357101	0
330269103	0
620982102	0
410816102	0
140017101	0
621856101	4000
520579101	0
410852101	0
410811101	0
411471103	0
140610102	0
520424102	0
370481103	0
140052102	0
120004102	0
410854432	0
320056431	0
410866102	0
610225106	0
230039102	0
450262102	0
211013104	0
510193101	0
330045101	0
330319103	0
410816103	0
450362101	0
410815431	0
411337104	0
210920103	0
211366101	0
330174104	29000
621595102	0
410844102	0
450173107	0
320031103	0
330365102	0
130039103	0
320205104	0
230414103	0
230064101	0
441076104	0
140336102	0
360250103	0
403704432	0
411695102	0
620884102	0
621475101	0
410820101	0
520552101	0
210141101	0
320251109	0
130875102	0
411829101	0
410811104	0
441036102	0
210909103	0
410881103	0
411032102	0
410850105	0
211398101	0
410906103	0
620557105	0
440345102	0
430712101	0
510913104	0
310924101	0
320261101	0
211431103	0
621178103	0
420281101	0
360294102	0
410830104	0
441045103	0
410310102	0
360290106	0
370111431	0
530027104	0
450292106	0
510859105	0
410589101	0
330238103	0
441275103	0
410904101	0
306776501	0
210624101	0
211131102	0
340381102	0
135379501	0
140027101	0
441313101	0
410831102	0
430544101	0
120108103	0
230246102	0
621030102	0
140376104	0
510599102	0
620503101	0
110093101	0
410830108	0
620015101	0
620061101	0
410552102	0
370717102	0
230068101	0
610029102	0
450175102	0
620848103	0
210413102	0
370292101	0
520192105	0
530145101	0
621817101	0
430618101	0
441895101	0
370651101	0
441067104	0
130240101	0
220052102	0
410905105	0
510994102	0
410616103	0
410396104	0
130291101	0
997150431	0
211104101	0
440355101	0
420276102	15000
410484103	0
411309102	0
311690101	0
510408101	0
311423101	0
620685101	0
210775102	0
410834102	0
530015105	0
520327501	0
410830102	0
211923101	0
320199431	0
210059103	0
410901102	0
530323101	0
410882103	0
340077101	0
410637103	0
140385101	0
510108101	0
520573101	0
234279502	0
230138101	0
130579104	0
511025101	0
360135102	0
410210103	0
441381101	0
230211102	0
530073101	0
220318104	0
520490101	0
411348101	0
450209101	0
360046102	0
530374104	0
410895103	0
210637102	0
410087431	0
140179104	0
210830103	0
411315103	0
130077103	0
350177102	0
411338102	0
411328531	0
441847102	0
370115101	20000
510873101	0
510505101	0
530369103	0
370434101	0
411340101	0
411561101	0
340329431	0
211028432	0
320228102	0
620166101	0
411308101	0
520030103	0
442001103	0
370376102	0
772684431	0
311955531	0
621452101	0
370673431	0
411329103	0
450292431	0
220052103	0
312073101	0
130916101	0
410915102	0
370737101	0
140623102	0
530039104	0
620475101	0
610064101	0
411327102	0
230451101	0
140625101	0
211357102	0
620015102	0
411300102	0
411300105	30000
520464101	0
620444101	5000
340088103	0
312481101	0
311402102	0
120031103	0
310859102	0
340297102	0
320256101	0
411341431	0
411335103	0
411300103	20000
210857101	0
411345101	0
621107102	0
410967102	0
130703103	0
411299101	0
230119101	0
410581104	8000
410178102	0
410224105	0
140185102	0
230428101	0
120051102	0
410330103	0
211278102	0
211090101	0
130610104	0
410157102	0
210523101	0
370269103	0
220296101	0
130433101	0
411244102	0
140088102	0
520179102	0
411206106	0
140761103	0
610096102	0
140153102	0
370685102	0
220166101	0
312476102	0
130874102	0
140146102	0
621474101	0
210756101	0
411661101	0
411240101	0
370277104	0
220208101	0
130543103	0
440890102	0
169838501	0
230268101	0
320224104	0
610231101	0
411260102	0
621326101	0
210883103	0
510529101	0
360242102	0
510252102	0
210644102	0
320275102	0
510607102	0
220229104	0
621862102	0
211876102	0
211696101	0
520701431	0
441714101	0
360003101	0
510854105	0
450104101	4120
410559103	0
620193104	0
511014101	0
410496101	0
510105102	0
191449431	0
620154101	0
520384102	1900
410270103	0
410291101	15000
130503104	0
621634103	0
410315101	0
410327102	0
420360103	0
220022101	0
128969501	0
211250101	0
130740103	0
410304106	0
312134101	0
130050101	0
330227104	0
411617102	0
140229105	0
441403101	0
410311102	0
410303102	0
330203102	0
410353105	0
440897102	0
312333101	0
510508105	0
230492101	0
220061101	0
230091102	0
621816108	0
441630102	0
620783102	0
230483102	0
340106102	0
410321103	0
370479103	0
520388107	0
310323102	0
441957101	0
110142101	0
410235104	0
130666101	0
510862102	20000
510167101	0
410344102	0
430452104	0
440831102	84000
410268104	0
620219501	0
130254103	0
620526102	0
510589101	0
420010103	0
510380101	0
220258102	0
120107103	0
610254103	0
410310104	0
410272101	0
130566102	0
410178431	0
140317104	0
410344103	30000
140579102	0
370020101	0
230624103	0
320215103	0
620814101	0
311355103	0
210904101	0
220138102	0
621786105	0
210939102	0
370515102	0
510045101	0
410312105	0
410319104	0
411474103	0
620588102	0
410274103	30000
310931102	0
410704102	0
410353102	0
410260103	0
311904104	0
410269101	0
621220101	0
410346101	0
370356101	0
520455101	0
211922501	0
620725103	0
210797103	0
410834105	0
210473101	0
210104101	0
530002102	0
621081103	0
211024103	0
441519107	0
210223102	0
350197102	0
370772102	0
410773104	0
620706102	0
410411104	0
370404102	0
320016101	0
320239101	0
311354104	0
311590501	0
411755101	0
411062101	0
163202501	0
211563104	0
350062102	0
210400102	0
410324106	0
410018101	0
500285104	0
410242101	0
430417101	0
210527102	0
410213101	0
621124102	0
211401101	0
410250101	0
411068103	0
120058101	0
440922102	0
410864104	0
411302102	0
350116101	0
120015103	0
210274101	0
411652102	0
411170104	0
520454102	0
520297102	0
621807104	0
207566501	0
440437103	0
621487501	0
430406103	0
360130102	0
620647104	0
621688101	0
610315104	1600
211913103	0
441650101	0
130013104	0
411707101	0
340143104	0
330242103	0
430015101	0
441620103	0
411070431	0
621869102	0
410209102	0
410660103	0
410851103	0
230158101	0
370576101	0
370780102	0
140741101	20000
230488101	0
442021531	0
410967431	0
410826102	0
312206102	0
410211431	0
620481104	0
210100101	0
430450103	0
510391102	0
620631403	0
211064101	0
621408103	0
410485102	0
130004102	0
621832501	0
210911101	0
411420105	0
120072531	0
130035101	0
210144101	0
411241501	0
520090101	0
211164102	0
520198101	0
140240102	0
360239102	0
441454101	0
370530102	0
370322101	0
411337101	0
450291102	0
410972104	0
210618104	0
410856108	0
430246103	0
410235102	0
440399101	0
411780102	0
621832105	0
411302101	0
430130101	0
140671101	0
450334102	0
370560102	0
441720101	0
210193101	0
520417106	0
410383101	0
510199102	0
330041101	0
450179104	6000
410325104	0
410239104	0
520232102	0
621310104	0
410230104	0
440621431	0
510406102	0
410212101	0
520453103	0
312144101	0
350139104	0
410231103	0
510857102	0
230606104	0
330281102	0
440613501	0
620898102	0
320134101	0
520472102	0
610369101	0
410004102	0
140833101	0
410243101	0
230132102	0
410519105	0
330161101	0
530443101	0
440733103	0
410831104	0
130152101	0
411305101	0
230375101	0
411463102	0
441041101	0
620118103	0
340165101	0
620223103	0
311983102	0
370392101	0
360192103	0
620339102	0
530406103	0
140164102	0
410485104	0
140641104	0
430495101	0
360117102	0
520324102	0
440763101	0
610101102	0
220195102	0
510507101	0
410203102	0
510833102	0
450174101	25000
620188102	0
410857103	0
430248106	0
440505102	0
311683101	0
620698103	0
350114103	0
430272101	0
410206104	0
620880101	0
621279106	0
511011102	0
621289104	0
510526103	0
410241101	0
620154107	0
520042102	0
620358102	0
211527102	0
230174103	0
311574103	0
620932101	0
620127105	0
340282103	0
610139102	0
410542102	0
530418101	0
211459102	0
520478103	0
140321103	0
211453102	0
510247102	0
370614102	0
440441102	0
620448102	0
172669501	0
620115101	0
230048532	0
411110101	0
340277104	0
140488101	0
320381431	0
210994101	0
130342102	0
410234101	0
450122101	0
410732102	0
411528105	0
441347103	0
620581101	0
210103103	0
210468102	0
370057101	0
410084101	0
410938105	0
510389101	0
230116103	0
410942102	0
340323104	0
410255108	0
410205104	0
440326101	0
330106101	0
211010102	0
330363101	0
520564102	0
420342103	0
430322104	0
440714102	0
411074101	0
130836103	0
410084102	0
220136102	0
408621432	0
